date,TERM_SPREAD,CREDIT_SPREAD,INDPRO_YoY,CPI_YoY,UNRATE_Delta,hmm_state,prob_state_0,prob_state_1,prob_state_2
1995-01-31,2.0700000000000003,0.6199999999999992,6.579213489393609,2.8303776162851513,-0.5,0,0.9999999759729693,2.8508811118839483e-11,2.3998599038039674e-08
1995-02-28,1.7000000000000002,0.5899999999999999,6.40807157586476,2.82276806248678,-0.5999999999999996,0,0.9999999507267615,6.387189285961764e-11,4.920932888808725e-08
1995-03-31,1.4699999999999998,0.5800000000000001,5.559112631030327,2.749083613804082,-0.5,0,0.9999999018523388,9.569299899228504e-11,9.805215872396392e-08
1995-04-30,1.4099999999999993,0.5700000000000003,4.7967262477434325,3.0771658666753687,0.0,0,0.9999996412103163,4.6114187222371374e-11,3.5874364527618074e-07
1995-05-31,0.96,0.5499999999999989,4.8275673504005745,3.0710023485371885,0.0,0,0.9999997188829579,2.5576822680619486e-11,2.8109152159958074e-07
1995-06-30,0.7000000000000002,0.6000000000000005,4.485607524907298,2.9972273535792127,0.09999999999999964,0,0.99999976980237,1.697663844773903e-11,2.3018084785106743e-07
1995-07-31,0.8600000000000003,0.629999999999999,3.933667682946851,2.7908788117076533,0.10000000000000053,0,0.99999972964637,9.830828757526843e-12,2.703437386768449e-07
1995-08-31,1.0899999999999999,0.6199999999999992,4.582414230899268,2.5837806989557066,0.2999999999999998,0,0.9999997283735325,9.356816170721302e-12,2.716172928799043e-07
1995-09-30,0.9199999999999999,0.6099999999999994,4.670876923491996,2.5133598118493694,0.1999999999999993,0,0.9999998734852023,1.1950913141961139e-11,1.2650294979446786e-07
1995-10-31,0.7599999999999998,0.6299999999999999,3.6936730586155875,2.707329432853456,-0.2999999999999998,0,0.9999997393493116,6.2327365067508184e-12,2.6064440389399507e-07
1995-11-30,0.5699999999999994,0.6600000000000001,3.2756113524103014,2.570157946143059,0.0,0,0.9999998057619639,3.9498635129821485e-12,1.9423400700610834e-07
1995-12-31,0.5700000000000003,0.6699999999999999,2.6054512024954235,2.500130220541763,0.0,0,0.9999996532120041,9.483940006421549e-12,3.467785887412249e-07
1996-01-31,0.6500000000000004,0.6600000000000001,1.861389703564864,2.7524673390090015,-0.10000000000000053,0,0.9999985927794011,3.267931762470256e-12,1.4072172355784896e-06
1996-02-29,0.9799999999999995,0.6399999999999997,3.427174426712565,2.6807751145443426,-0.20000000000000018,0,0.9999996624770234,1.5721029782304708e-11,3.375073086964297e-07
1996-03-31,1.3099999999999996,0.6799999999999997,3.1386400479798127,2.8042267873855664,-0.09999999999999964,0,0.9999994289439013,8.467422770395974e-12,5.710476607039246e-07
1996-04-30,1.5599999999999996,0.6899999999999995,4.301534453053524,2.7932962559856556,0.09999999999999964,0,0.9999997810150729,1.3396761376792118e-11,2.1897132515252263e-07
1996-05-31,1.7200000000000006,0.6800000000000006,4.556202116834029,2.7878628845964037,0.0,0,0.9999998515786611,8.041475200823215e-12,1.4841334097231318e-07
1996-06-30,1.8200000000000003,0.6900000000000004,4.984654797732091,2.782450610942888,-0.2999999999999998,0,0.9999999241340476,6.311038983214313e-12,7.585975890954942e-08
